"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","","","","296.3"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","","","","290.638"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","","","","308.567"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","","","","316.068"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","","","","221.006"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","","","","303.204"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","","","","296.528"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","","","","310.172"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","","","","296.867"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","","","","282.081"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","","","","288.138"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","","","","280.519"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","","","","275.034"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","","","","288.688"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","","","","295.796"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","","","","314.047"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","","","","329.029"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","","","","310.733"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","","","","326.521"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","","","","315.912"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","","","","318.818"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","703","SVK","Slovak Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","","","","319.21"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","E","Estimate","","840.095"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","E","Estimate","","654.986"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","E","Estimate","","715.907"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","E","Estimate","","502.851"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","E","Estimate","","454.007"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","E","Estimate","","606.186"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q1","First Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","E","Estimate","","399.828"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","E","Estimate","","494.197"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","E","Estimate","","600.208"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","E","Estimate","","711.812"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","E","Estimate","","831.423"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","E","Estimate","","677.566"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","E","Estimate","","456.119"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q2","Second Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","E","Estimate","","629.744"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2020","E","Estimate","","889.991"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2021","E","Estimate","","843.4"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","E","Estimate","","807.528"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","E","Estimate","","631.039"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","E","Estimate","","523.189"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2018","E","Estimate","","713.027"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q3","Third Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2015","E","Estimate","","483.088"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2016","E","Estimate","","542.602"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2017","E","Estimate","","665.243"
"Merchandise trade - indices and prices","ITS_MTP_QXV","Merchandise export volume indices, not seasonally adjusted - quarterly","704","VNM","Viet Nam","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","Q4","Fourth Quarter","Q","Quarterly","ID05Q1","2005Q1=100","2019","E","Estimate","","782.616"
